2025-05-16 06:45	> 5
2025-05-16 07:15	> 5
2025-05-16 07:30	> 5
2025-05-16 07:45	> 5
2025-05-16 10:00	> 4
2025-05-16 11:15	> 2
2025-05-16 11:45	> 2
2025-05-16 12:30	> 2
2025-05-16 12:45	> 2
2025-05-16 12:45	> 2
2025-05-16 13:15	> 3
2025-05-16 13:30	> 3
2025-05-16 13:45	> 3
2025-05-16 14:30	> 3
2025-05-16 15:15	> 4
2025-05-16 15:30	> 4
2025-05-16 15:45	> 4
2025-05-16 16:30	> 5
2025-05-16 16:45	> 5
2025-05-16 17:15	> 5
2025-05-16 17:30	> 5
2025-05-16 17:45	> 5
2025-05-16 18:15	> 5
2025-05-16 18:45	> 5
2025-05-16 18:45	> 5
2025-05-16 19:15	> 4
2025-05-16 19:30	> 4
2025-05-16 19:45	> 3
2025-05-16 20:45	> 3
2025-05-16 21:45	> 3
2025-05-16 22:15	> 3
2025-05-16 22:30	> 3
2025-05-16 22:45	> 3
2025-05-16 23:15	> 3
2025-05-16 23:30	> 3
2025-05-16 23:45	> 3
