2025-05-17 05:30	> 3
2025-05-17 05:45	> 3
2025-05-17 06:00	> 3
2025-05-17 06:30	> 3
2025-05-17 06:45	> 4
2025-05-17 07:30	> 4
2025-05-17 07:30	> 4
2025-05-17 10:00	> 3
2025-05-17 11:00	> 2
2025-05-17 11:45	> 1
2025-05-17 11:45	> 1
2025-05-17 12:15	> 1
2025-05-17 12:30	> 1
2025-05-17 12:45	> 1
2025-05-17 13:15	> 1
2025-05-17 13:15	> 1
2025-05-17 14:30	> 2
2025-05-17 14:45	> 2
2025-05-17 15:15	> 2
2025-05-17 15:30	> 2
2025-05-17 15:45	> 2
2025-05-17 16:15	> 3
2025-05-17 16:45	> 3
2025-05-17 16:45	> 3
2025-05-17 17:15	> 3
2025-05-17 17:30	> 3
2025-05-17 17:45	> 3
2025-05-17 18:15	> 3
2025-05-17 18:30	> 3
2025-05-17 18:45	> 3
2025-05-17 19:15	> 3
2025-05-17 19:15	> 3
2025-05-17 19:30	> 3
2025-05-17 19:45	> 3
2025-05-17 20:45	> 3
2025-05-17 21:00	> 3
2025-05-17 21:30	> 3
2025-05-17 22:30	> 3
2025-05-17 22:45	> 3
2025-05-17 23:15	> 3
2025-05-17 23:30	> 3
2025-05-17 23:45	> 3
