2025-05-18 19:15	> 1
2025-05-18 19:15	> 1
2025-05-18 19:30	> 1
2025-05-18 19:45	> 1
2025-05-18 20:45	< 1
2025-05-18 21:00	< 1
2025-05-18 21:30	< 1
2025-05-18 21:45	< 1
2025-05-18 22:15	< 1
2025-05-18 22:30	< 1
2025-05-18 22:45	< 1
2025-05-18 23:15	< 1
2025-05-18 23:30	< 1
2025-05-18 23:45	< 1
