UpdateTime	TopWait
2024-06-12 00:00	> 5
2024-06-12 00:30	> 5
2024-06-12 00:30	> 5
2024-06-12 01:15	> 4
2024-06-12 01:30	> 4
2024-06-12 02:15	> 4
2024-06-12 02:30	> 5
2024-06-12 02:45	> 5
2024-06-12 03:15	> 5
2024-06-12 03:15	> 5
2024-06-12 03:30	> 5
2024-06-12 03:45	> 5
2024-06-12 05:30	> 7
2024-06-12 05:30	> 7
2024-06-12 05:30	> 7
2024-06-12 05:45	> 7
2024-06-12 06:15	> 7
2024-06-12 06:30	> 7
2024-06-12 06:45	> 7
2024-06-12 07:15	> 7
2024-06-12 07:15	> 7
2024-06-12 07:30	> 7
2024-06-12 07:30	> 7
2024-06-12 09:30	> 5
2024-06-12 10:15	> 4
2024-06-12 10:45	> 3
2024-06-12 10:45	> 3
2024-06-12 11:15	> 2
2024-06-12 11:30	> 1
2024-06-12 11:45	> 1
2024-06-12 12:15	> 1
2024-06-12 12:30	> 1
2024-06-12 12:45	> 1
2024-06-12 13:15	> 1
2024-06-12 13:30	> 1
2024-06-12 13:45	> 1
2024-06-12 14:00	> 1
2024-06-12 14:30	> 2
2024-06-12 14:45	> 3
2024-06-12 15:15	> 2
2024-06-12 15:15	> 2
2024-06-12 15:30	> 2
2024-06-12 15:45	> 2
2024-06-12 16:15	> 2
2024-06-12 16:30	> 2
2024-06-12 16:45	> 2
2024-06-12 17:15	> 2
2024-06-12 17:30	> 2
2024-06-12 17:45	> 2
2024-06-12 18:15	> 3
2024-06-12 18:30	> 3
2024-06-12 18:45	> 3
2024-06-12 19:15	> 3
2024-06-12 19:15	> 3
2024-06-12 19:30	> 3
2024-06-12 19:45	> 3
2024-06-12 20:30	> 3
2024-06-12 21:00	> 3
2024-06-12 21:15	> 3
2024-06-12 21:30	> 3
2024-06-12 21:45	> 3
2024-06-12 22:15	> 3
2024-06-12 22:15	> 3
2024-06-12 22:45	> 3
2024-06-12 23:15	> 3
2024-06-12 23:30	> 3
2024-06-12 23:45	> 3
