2025-05-20 12:45	< 1
2025-05-20 13:15	< 1
2025-05-20 13:30	> 1
2025-05-20 13:45	> 1
2025-05-20 14:30	> 2
2025-05-20 14:45	> 2
2025-05-20 15:15	> 2
2025-05-20 15:30	> 2
2025-05-20 15:45	> 2
2025-05-20 16:30	> 2
2025-05-20 16:45	> 2
2025-05-20 17:15	> 2
2025-05-20 17:30	> 2
2025-05-20 17:45	> 2
2025-05-20 18:45	> 2
2025-05-20 18:45	> 2
2025-05-20 19:30	> 2
2025-05-20 19:45	> 1
2025-05-20 20:45	> 2
2025-05-20 21:30	> 4
2025-05-20 22:45	> 4
2025-05-20 22:45	> 4
2025-05-20 23:15	> 4
2025-05-20 23:30	> 3
2025-05-20 23:45	> 3
