2025-04-30 13:45	> 2
2025-04-30 14:30	> 3
2025-04-30 14:45	> 3
2025-04-30 15:15	> 5
2025-04-30 15:30	> 5
2025-04-30 16:30	> 6
2025-04-30 16:45	> 6
2025-04-30 17:15	> 6
2025-04-30 17:30	> 6
2025-04-30 18:15	> 7
2025-04-30 18:45	> 7
2025-04-30 19:15	> 7
2025-04-30 19:30	> 7
2025-04-30 19:45	> 7
2025-04-30 20:45	> 7
2025-04-30 21:30	> 7
2025-04-30 21:45	> 7
2025-04-30 21:45	> 7
2025-04-30 22:15	> 7
2025-04-30 22:30	> 7
2025-04-30 22:45	> 7
2025-04-30 23:15	> 7
2025-04-30 23:30	> 7
2025-04-30 23:45	> 7
