2025-05-19 03:15	> 6
2025-05-19 03:30	> 6
2025-05-19 03:45	> 6
2025-05-19 04:15	> 6
2025-05-19 04:30	> 6
2025-05-19 04:45	> 6
2025-05-19 05:15	> 6
2025-05-19 05:30	> 6
2025-05-19 05:45	> 6
2025-05-19 06:30	> 6
2025-05-19 06:45	> 6
2025-05-19 07:15	> 6
2025-05-19 07:30	> 8
2025-05-19 07:45	> 8
2025-05-19 10:15	> 8
2025-05-19 11:30	> 6
2025-05-19 12:00	> 3
2025-05-19 12:30	> 2
2025-05-19 12:45	> 2
2025-05-19 13:15	> 2
2025-05-19 13:30	> 2
2025-05-19 13:45	> 2
2025-05-19 14:30	> 2
2025-05-19 14:45	> 2
2025-05-19 15:15	> 3
2025-05-19 15:30	> 3
2025-05-19 15:45	> 3
2025-05-19 16:30	> 3
2025-05-19 16:45	> 3
2025-05-19 17:15	> 3
2025-05-19 17:30	> 2
2025-05-19 17:45	> 2
2025-05-19 18:15	> 2
2025-05-19 18:45	> 2
2025-05-19 18:45	> 2
2025-05-19 19:15	> 2
2025-05-19 19:30	> 2
2025-05-19 19:45	> 2
2025-05-19 20:45	> 2
2025-05-19 21:30	> 4
2025-05-19 21:45	> 4
2025-05-19 22:15	> 4
2025-05-19 22:45	> 4
2025-05-19 22:45	> 4
2025-05-19 23:15	> 4
2025-05-19 23:30	> 4
2025-05-19 23:45	> 4
