UpdateTime	TopWait
2025-06-09 00:15	> 5
2025-06-09 00:30	> 6
2025-06-09 00:30	> 6
2025-06-09 01:15	> 5
2025-06-09 01:45	> 1
2025-06-09 02:30	> 1
2025-06-09 03:15	> 5
2025-06-09 03:45	> 5
2025-06-09 04:15	> 5
2025-06-09 04:30	> 5
2025-06-09 04:45	> 1
2025-06-09 05:15	> 8
2025-06-09 05:30	> 8
2025-06-09 05:45	> 8
2025-06-09 06:30	> 8
2025-06-09 06:45	> 8
2025-06-09 07:15	> 8
2025-06-09 07:15	> 8
2025-06-09 07:45	> 8
2025-06-09 10:15	> 3
2025-06-09 12:15	> 2
2025-06-09 12:45	> 2
2025-06-09 12:45	> 2
2025-06-09 13:15	> 2
2025-06-09 13:45	> 2
2025-06-09 13:45	> 2
2025-06-09 14:30	> 2
2025-06-09 14:45	> 1
2025-06-09 15:15	> 1
2025-06-09 15:30	> 6
2025-06-09 15:45	> 6
2025-06-09 16:30	> 6
2025-06-09 16:45	> 6
2025-06-09 17:15	> 7
2025-06-09 17:30	> 7
2025-06-09 17:45	> 7
2025-06-09 18:30	> 7
2025-06-09 18:45	> 7
2025-06-09 19:15	> 7
2025-06-09 19:30	> 7
2025-06-09 19:45	> 7
2025-06-09 20:45	> 1
2025-06-09 21:30	> 8
2025-06-09 21:45	> 8
2025-06-09 22:15	> 8
2025-06-09 22:45	> 8
2025-06-09 22:45	> 8
2025-06-09 23:15	> 8
2025-06-09 23:30	> 8
2025-06-09 23:45	> 8
